Title,Summary,Enrollment,Stars,Rating,Link,Category,count_students,course_length,course_rating,days_since_released
Machine Learning A-Z™: Hands-On Python & R In Data Science,Learn to create Machine Learning Algorithms in Python and R from two Data Science experts. Code templates included.,692812,4.5,132228,https://www.udemy.com/course/machinelearning/,Tech,807315.0,44.0,4.5,1844.0
Python for Data Science and Machine Learning Bootcamp,"Learn how to use NumPy, Pandas, Seaborn , Matplotlib , Plotly , Scikit-Learn , Machine Learning, Tensorflow , and more!",387789,4.6,87403,https://www.udemy.com/course/python-for-data-science-and-machine-learning-bootcamp/,Tech,479342.0,25.0,4.6,1898.0
The Data Science Course 2020: Complete Data Science Bootcamp,"Complete Data Science Training: Mathematics, Statistics, Python, Advanced Statistics in Python, Machine & Deep Learning",325047,4.5,76907,https://www.udemy.com/course/the-data-science-course-complete-data-science-bootcamp/,Tech,427388.0,28.5,4.6,1193.0
The Complete Web Developer in 2020: Zero to Mastery,"Learn to code and become a Web Developer in 2020 with HTML, CSS, Javascript, React, Node.js, Machine Learning & more!",138822,4.7,40976,https://www.udemy.com/course/the-complete-web-developer-zero-to-mastery/,Tech,168362.0,35.5,4.7,1411.0
Deep Learning A-Z™: Hands-On Artificial Neural Networks,Learn to create Deep Learning Algorithms in Python from two Machine Learning & Data Science experts. Templates included.,278698,4.5,33454,https://www.udemy.com/course/deeplearning/,Tech,314461.0,22.5,4.6,1648.0
Data Science A-Z™: Real-Life Data Science Exercises Included,"Learn Data Science step by step through real Analytics examples. Data Mining, Modeling, Tableau Visualization and more!",180119,4.6,27767,https://www.udemy.com/course/datascience/,Tech,193563.0,21.0,4.6,2310.0
"Machine Learning, Data Science and Deep Learning with Python","Complete hands-on machine learning tutorial with data science, Tensorflow, artificial intelligence, and neural networks",134241,4.5,22596,https://www.udemy.com/course/data-science-and-machine-learning-with-python-hands-on/,Tech,153960.0,15.5,4.7,2138.0
Complete Python Developer in 2020: Zero to Mastery,"How to become a Python 3 Developer and get hired! Build 12+ projects, learn Web Development, Machine Learning + more",82801,4.7,20026,https://www.udemy.com/course/complete-python-developer-zero-to-mastery/,Tech,122713.0,30.5,4.7,793.0
Statistics for Data Science and Business Analysis,"Statistics you need in the office: Descriptive & Inferential statistics, Hypothesis testing, Regression analysis",82001,4.5,17586,https://www.udemy.com/course/statistics-for-data-science-and-business-analysis/,Tech,115874.0,5.0,4.6,1526.0
Artificial Intelligence A-Z™: Learn How To Build An AI,"Combine the power of Data Science, Machine Learning and Deep Learning to create powerful AI for Real-World applications!",139477,4.3,16348,https://www.udemy.com/course/artificial-intelligence-az/,Tech,164974.0,16.5,4.3,1590.0
Complete Guide to TensorFlow for Deep Learning with Python,Learn how to use Google's Deep Learning Framework - TensorFlow with Python! Solve problems with cutting edge techniques!,82159,4.4,15121,https://www.udemy.com/course/complete-guide-to-tensorflow-for-deep-learning-with-python/,Tech,90003.0,14.0,4.4,1495.0
Python for Financial Analysis and Algorithmic Trading,"Learn numpy , pandas , matplotlib , quantopian , finance , and more for algorithmic trading with Python!",89731,4.6,13530,https://www.udemy.com/course/python-for-finance-and-trading-algorithms/,Tech,107521.0,16.5,4.5,1596.0
Spark and Python for Big Data with PySpark,"Learn how to use Spark with Python, including Spark Streaming, Machine Learning, Spark 2.0 DataFrames and more!",61007,4.5,12410,https://www.udemy.com/course/spark-and-python-for-big-data-with-pyspark/,Tech,82784.0,10.5,4.6,1809.0
Data Science and Machine Learning Bootcamp with R,Learn how to use the R programming language for data science and machine learning and data visualization!,61305,4.6,11860,https://www.udemy.com/course/data-science-and-machine-learning-bootcamp-with-r/,Tech,73486.0,17.5,4.7,1988.0
Data Analysis with Pandas and Python,Analyze data quickly and easily with Python's powerful pandas library! All datasets included --- beginners welcome!,136428,4.7,10979,https://www.udemy.com/course/data-analysis-with-pandas/,Tech,153012.0,20.5,4.6,1864.0
Data Science: Natural Language Processing (NLP) in Python,"Applications: decrypting ciphers, spam detection, sentiment analysis, article spinners, and latent semantic analysis. ",34547,4.5,8845,https://www.udemy.com/course/data-science-natural-language-processing-in-python/,Tech,39056.0,12.0,4.6,2057.0
Artificial Intelligence: Reinforcement Learning in Python,"Complete guide to Reinforcement Learning, with Stock Trading and Online Advertising Applications",39105,4.6,7792,https://www.udemy.com/course/artificial-intelligence-reinforcement-learning-in-python/,Tech,41188.0,14.5,4.6,1710.0
Statistics for Business Analytics and Data Science A-Z™,"Learn The Core Stats For A Data Science Career. Master Statistical Significance, Confidence Intervals And Much More!",39763,4.4,7145,https://www.udemy.com/course/data-statistics/,Tech,49383.0,6.0,4.6,1627.0
Data Science: Deep Learning in Python,"The MOST in-depth look at neural network theory, and how to code one with pure Python and Tensorflow",44391,4.6,6880,https://www.udemy.com/course/data-science-deep-learning-in-python/,Tech,47137.0,11.0,4.6,2091.0
Introduction to Machine Learning for Data Science,"A primer on Machine Learning for Data Science. Revealed for everyday people, by the Backyard Data Scientist.",39847,4.4,6346,https://www.udemy.com/course/machine-learning-for-data-science/,Tech,49763.0,5.5,4.4,1820.0
Natural Language Processing with Deep Learning in Python,"Complete guide on deriving and implementing word2vec, GloVe, word embeddings, and sentiment analysis with recursive nets",37918,4.5,6013,https://www.udemy.com/course/natural-language-processing-with-deep-learning-in-python/,Tech,40088.0,12.0,4.6,1881.0
NLP - Natural Language Processing with Python,"Learn to use Machine Learning, Spacy, NLTK, SciKit-Learn, Deep Learning, and more to conduct Natural Language Processing",28888,4.6,5851,https://www.udemy.com/course/nlp-natural-language-processing-with-python/,Tech,45363.0,11.5,4.6,1029.0
GCP: Complete Google Data Engineer and Cloud Architect Guide,"The Google Cloud for ML with TensorFlow, Big Data with Managed Hadoop",35753,4.4,5351,https://www.udemy.com/course/gcp-data-engineer-and-cloud-architect/,Tech,44110.0,28.0,4.3,1525.0
"Deep Learning and Computer Vision A-Z™: OpenCV, SSD & GANs",Become a Wizard of all the latest Computer Vision tools that exist out there. Detect anything and create powerful apps.,36320,4.4,5084,https://www.udemy.com/course/computer-vision-a-z/,Tech,42180.0,11.0,4.6,1462.0
Complete Machine Learning and Data Science: Zero to Mastery,"Learn Data Science, Data Analysis, Machine Learning (Artificial Intelligence) and Python with Tensorflow, Pandas & more!",30141,4.6,4994,https://www.udemy.com/course/complete-machine-learning-and-data-science-zero-to-mastery/,Tech,48895.0,42.5,4.6,770.0
Python for Computer Vision with OpenCV and Deep Learning,"Learn the latest techniques in computer vision with Python , OpenCV , and Deep Learning!",24638,4.5,4730,https://www.udemy.com/course/python-for-computer-vision-with-opencv-and-deep-learning/,Tech,35885.0,14.0,4.6,1067.0
iOS 11 & Swift 4: From Beginner to Paid Professional™,"Build iOS Apps & Learn iOS 11, Swift 4, ARKit (Augmented Reality), CoreML (Machine Learning)",39793,4.4,4501,https://www.udemy.com/course/devslopes-ios11/,Tech,39950.0,43.5,3.5,1556.0
Scala and Spark for Big Data and Machine Learning,"Learn the latest Big Data technology - Spark and Scala, including Spark 2.0 DataFrames!",25712,4.5,4363,https://www.udemy.com/course/scala-and-spark-for-big-data-and-machine-learning/,Tech,28334.0,10.0,4.4,1814.0
Bayesian Machine Learning in Python: A/B Testing,"Data Science, Machine Learning, and Data Analytics Techniques for Marketing, Digital Media, Online Advertising, and More",22088,4.5,3909,https://www.udemy.com/course/bayesian-machine-learning-in-python-ab-testing/,Tech,26882.0,10.5,4.6,1774.0
Cluster Analysis and Unsupervised Machine Learning in Python,"Data science techniques for pattern recognition, data mining, k-means clustering, and hierarchical clustering, and KDE.",20578,4.5,3881,https://www.udemy.com/course/cluster-analysis-unsupervised-machine-learning-python/,Tech,21999.0,8.0,4.6,1983.0
Python for Time Series Data Analysis,"Learn how to use Python , Pandas, Numpy , and Statsmodels for Time Series Forecasting and Analysis!",18516,4.6,3573,https://www.udemy.com/course/python-for-time-series-data-analysis/,Tech,28406.0,15.5,4.7,944.0
Tensorflow 2.0: Deep Learning and Artificial Intelligence,"Neural Networks for Computer Vision, Time Series Forecasting, NLP, GANs, Reinforcement Learning, and More!",20734,4.6,3554,https://www.udemy.com/course/deep-learning-tensorflow-2/,Tech,31051.0,21.5,4.6,820.0
Deep Learning and NLP A-Z™: How to create a ChatBot,Learn the Theory and How to implement state of the art Deep Natural Language Processing models in Tensorflow and Python,22418,4.3,3510,https://www.udemy.com/course/chatbot/,Tech,26666.0,11.5,4.5,1387.0
Advanced AI: Deep Reinforcement Learning in Python,The Complete Guide to Mastering Artificial Intelligence using Deep Learning and Neural Networks,31982,4.6,3505,https://www.udemy.com/course/deep-reinforcement-learning-in-python/,Tech,33369.0,10.5,4.6,1646.0
Probability and Statistics for Business and Data Science,Learn how to apply probability and statistics to real data science and business applications!,17258,4.4,3392,https://www.udemy.com/course/probability-and-statistics-for-business-and-data-science/,Tech,23054.0,5.0,4.6,1240.0
Master Computer Vision™ OpenCV4 in Python with Deep Learning,"Master OpenCV4 like a pro while learning Dlib, Deep Learning Computer Vision (Keras, TensorFlow & Caffe) + 21 Projects!",18536,4.0,3227,https://www.udemy.com/course/master-computer-vision-with-opencv-in-python/,Tech,20077.0,10.5,4.2,1844.0
"Deep Learning: Advanced Computer Vision (GANs, SSD, +More!)","VGG, ResNet, Inception, SSD, RetinaNet, Neural Style Transfer, GANs +More in Tensorflow, Keras, and Python",20414,4.6,3159,https://www.udemy.com/course/advanced-computer-vision/,Tech,25444.0,15.0,4.6,1331.0
Deep Learning: Convolutional Neural Networks in Python,"Use CNNs for Image Recognition, Natural Language Processing (NLP) +More! For Data Science, Machine Learning, and AI",23751,4.6,3132,https://www.udemy.com/course/deep-learning-convolutional-neural-networks-theano-tensorflow/,Tech,27466.0,12.0,4.6,2003.0
Complete Tensorflow 2 and Keras Deep Learning Bootcamp,Learn to use Python for Deep Learning with Google's latest Tensorflow 2 library and Keras!,19467,4.7,3080,https://www.udemy.com/course/complete-tensorflow-2-and-keras-deep-learning-bootcamp/,Tech,31330.0,19.0,4.7,859.0
A-Z Machine Learning using Azure Machine Learning (AzureML),"Azure ML (Machine Learning): Azure Machine Learning Studio, Machine Learning on cloud, Machine Learning without coding",16287,4.5,2864,https://www.udemy.com/course/machine-learning-using-azureml/,Tech,25557.0,32.0,4.6,1703.0
Deep Learning: Recurrent Neural Networks in Python,"GRU, LSTM, Time Series Forecasting, Stock Predictions, Natural Language Processing (NLP) using Artificial Intelligence",22216,4.5,2837,https://www.udemy.com/course/deep-learning-recurrent-neural-networks-in-python/,Tech,25739.0,12.0,4.6,1916.0
The Complete Self-Driving Car Course - Applied Deep Learning,"Learn to use Deep Learning, Computer Vision and Machine Learning techniques to Build an Autonomous Car with Python",15567,4.5,2741,https://www.udemy.com/course/applied-deep-learningtm-the-complete-self-driving-car-course/,Tech,18808.0,18.0,4.6,1313.0
Unsupervised Machine Learning Hidden Markov Models in Python,"HMMs for stock price analysis, language modeling, web analytics, biology, and PageRank.",20941,4.7,2711,https://www.udemy.com/course/unsupervised-machine-learning-hidden-markov-models-in-python/,Tech,23083.0,9.5,4.6,1933.0
Deep Learning: Advanced NLP and RNNs,"Natural Language Processing with Sequence-to-sequence (seq2seq), Attention, CNNs, RNNs, and Memory Networks!",16888,4.6,2665,https://www.udemy.com/course/deep-learning-advanced-nlp/,Tech,21413.0,8.5,4.6,1256.0
The Complete Machine Learning Course with Python,"Build a Portfolio of 12 Machine Learning Projects with Python, SVM, Regression, Unsupervised Machine Learning & More!",19809,4.3,2546,https://www.udemy.com/course/machine-learning-course-with-python/,Tech,25502.0,17.5,4.4,1448.0
R Programming for Statistics and Data Science 2020,R Programming for Data Science & Data Analysis. Applying R for Statistics and Data Visualization with GGplot2 in R,15732,4.5,2477,https://www.udemy.com/course/r-programming-for-statistics-and-data-science/,Tech,20211.0,6.5,4.6,1311.0
Modern Deep Learning in Python,"Build with modern libraries like Tensorflow, Theano, Keras, PyTorch, CNTK, MXNet. Train faster with GPU on AWS.",26277,4.6,2370,https://www.udemy.com/course/data-science-deep-learning-in-theano-tensorflow/,Tech,28516.0,11.5,4.6,2038.0
Complete 2020 Data Science & Machine Learning Bootcamp,"Learn Python, Tensorflow, Deep Learning, Regression, Classification, Neural Networks, Artificial Intelligence & more!",16457,4.5,2268,https://www.udemy.com/course/python-data-science-machine-learning-bootcamp/,Tech,27430.0,41.0,4.6,1505.0
Machine Learning with Javascript,Master Machine Learning from scratch using Javascript and TensorflowJS with hands-on projects.,20449,4.7,2094,https://www.udemy.com/course/machine-learning-with-javascript/,Tech,24357.0,17.5,4.6,1080.0
AWS SageMaker and Certified Machine Learning Specialty Exam,Complete Guide to AWS Certified Machine Learning (MLS-C01) - Specialty and Practice Test,16216,4.5,2072,https://www.udemy.com/course/aws-machine-learning-a-complete-guide-with-python/,Tech,21218.0,17.0,4.6,1796.0
R Programming For Absolute Beginners,Learn the basics of writing code in R - your first step to become a data scientist,76161,4.4,2070,https://www.udemy.com/course/r-programming-course-for-absolute-beginners/,Tech,147660.0,9.5,4.6,1597.0
Windows Presentation Foundation Masterclass,"Leverage WPF with C# and XAML to build real world skills with Azure, REST, MVVM and Machine Learning",10779,4.3,2019,https://www.udemy.com/course/windows-presentation-foundation-masterclass/,Tech,14700.0,20.5,4.5,1255.0
Deployment of Machine Learning Models,Build Machine Learning Model APIs,12351,4.5,2015,https://www.udemy.com/course/deployment-of-machine-learning-models/,Tech,18716.0,10.0,4.5,980.0
Deep Learning: GANs and Variational Autoencoders,"Generative Adversarial Networks and Variational Autoencoders in Python, Theano, and Tensorflow",12947,4.5,1938,https://www.udemy.com/course/deep-learning-gans-and-variational-autoencoders/,Tech,14964.0,7.5,4.4,1540.0
Data Science: Supervised Machine Learning in Python,Full Guide to Implementing Classic Machine Learning Algorithms in Python and with Sci-Kit Learn,16341,4.5,1929,https://www.udemy.com/course/data-science-supervised-machine-learning-in-python/,Tech,17808.0,6.5,4.8,1851.0
Deep Learning with TensorFlow 2.0 [2020],"Build Deep Learning Algorithms with TensorFlow 2.0, Dive into Neural Networks and Apply Your Skills in a Business Case",17520,4.5,1901,https://www.udemy.com/course/machine-learning-with-tensorflow-for-business-intelligence/,Tech,18801.0,6.0,4.7,1419.0
Artificial Intelligence for Business,Solve Real World Business Problems with AI Solutions,15148,4.4,1883,https://www.udemy.com/course/ai-for-business/,Tech,19588.0,15.0,4.4,1063.0
Introduction to Natural Language Processing (NLP),Learn how to analyze text data.,7552,4.1,1883,https://www.udemy.com/course/natural-language-processing/,Tech,10529.0,3.0,4.4,2372.0
Machine Learning Practical: 6 Real-World Applications,Machine Learning - Get Your Hands Dirty by Solving Real Industry Challenges with Python,13877,4.1,1751,https://www.udemy.com/course/machine-learning-practical/,Tech,16915.0,8.5,4.3,1123.0
Careers in Data Science A-Z™,"How to Become a Top Level Data Scientist - Learn What to Expect, How to be Prepared, How to Stand Out and More...",8703,4.6,1743,https://www.udemy.com/course/careers-in-data-science-a-ztm/,Tech,10964.0,3.5,4.6,1444.0
Statistics for Data Analysis Using Excel 2016,Plain & Simple Lessons on Descriptive & Inferential Statistics Theory With Excel Examples for Business & Six Sigma,9387,4.4,1652,https://www.udemy.com/course/statistics-using-excel/,Tech,14314.0,14.5,4.7,1574.0
The Beginner's Guide to Artificial Intelligence in Unity.,A practical guide to programming non-player characters for games.,18998,4.6,1627,https://www.udemy.com/course/artificial-intelligence-in-unity/,Tech,35098.0,10.5,4.6,1471.0
Unsupervised Deep Learning in Python,"Theano / Tensorflow: Autoencoders, Restricted Boltzmann Machines, Deep Neural Networks, t-SNE and PCA",16764,4.7,1549,https://www.udemy.com/course/unsupervised-deep-learning-in-python/,Tech,17605.0,8.5,4.6,1961.0
"Complete & Practical SAS, Statistics & Data Analysis Course","A complete guide and use cases study for job seekers and beginners -- start career in SAS, Statistics and Data science",9479,4.4,1533,https://www.udemy.com/course/complete-practical-sas-statistics-data-analysis-course/,Tech,10044.0,16.5,4.4,1780.0
Practical Deep Learning with PyTorch,Accelerate your deep learning with PyTorch covering all the fundamentals of deep learning with a python-first framework.,5870,4.1,1524,https://www.udemy.com/course/practical-deep-learning-with-pytorch/,Tech,6245.0,6.5,4.3,1557.0
Feature Engineering for Machine Learning,Transform the variables in your data and build better performing machine learning models,9686,4.6,1489,https://www.udemy.com/course/feature-engineering-for-machine-learning/,Tech,13895.0,10.5,4.7,1521.0
Python for Statistical Analysis,Master applied Statistics with Python by solving real-world problems with state-of-the-art software and libraries,47768,4.6,1484,https://www.udemy.com/course/python-for-statistical-analysis/,Tech,50750.0,8.5,4.6,819.0
"Deep Learning Computer Vision™ CNN, OpenCV, YOLO, SSD & GANs",2020 Update with TensorFlow 2.0 Support. Become a Pro at Deep Learning Computer Vision! Includes 20+ Real World Projects,8897,4.3,1449,https://www.udemy.com/course/master-deep-learning-computer-visiontm-cnn-ssd-yolo-gans/,Tech,11638.0,14.0,4.3,1095.0
PyTorch for Deep Learning with Python Bootcamp,Learn how to create state of the art neural networks for deep learning with Facebook's PyTorch Deep Learning library!,10299,4.6,1449,https://www.udemy.com/course/pytorch-for-deep-learning-with-python-bootcamp/,Tech,16811.0,17.0,4.7,859.0
Data Processing with Python,Learn how to use Python and Pandas for cleaning and reorganizing huge amounts of data.,10647,4.4,1445,https://www.udemy.com/course/python-step-by-step-build-a-data-analysis-program/,Tech,10647.0,,4.4,18894.0
A Complete Guide on TensorFlow 2.0 using Keras API,Build Amazing Applications of Deep Learning and Artificial Intelligence in TensorFlow 2.0,50457,4.3,1434,https://www.udemy.com/course/tensorflow-2/,Tech,52176.0,13.0,4.5,840.0
An Introduction to Machine Learning for Data Engineers,A Prerequisite for Tensorflow on Google's Cloud Platform for Data Engineers,5515,4.3,1432,https://www.udemy.com/course/an-introduction-to-machine-learning-for-data-engineers/,Tech,7405.0,1.0,4.3,1487.0
A Beginner's Guide To Machine Learning with Unity,"Advanced games AI with genetic algorithms, neural networks & Q-learning in C# and Tensorflow for Unity",10780,4.5,1419,https://www.udemy.com/course/machine-learning-with-unity/,Tech,20234.0,12.5,4.5,1418.0
Building Recommender Systems with Machine Learning and AI,"Help people discover new products and content with deep learning, neural networks, and machine learning recommendations.",10278,4.5,1409,https://www.udemy.com/course/building-recommender-systems-with-machine-learning-and-ai/,Tech,38363.0,11.5,4.5,1210.0
The Complete Pandas Bootcamp 2020: Data Science with Python,Pandas fully explained | 150+ Exercises | Must-have skills for Machine Learning & Finance | + Scikit-Learn and Seaborn,9976,4.7,1401,https://www.udemy.com/course/the-pandas-bootcamp/,Tech,16257.0,33.5,4.7,1136.0
"Ensemble Machine Learning in Python: Random Forest, AdaBoost","Ensemble Methods: Boosting, Bagging, Boostrap, and Statistical Machine Learning for Data Science in Python",11512,4.5,1396,https://www.udemy.com/course/machine-learning-in-python-random-forest-adaboost/,Tech,12595.0,5.5,4.7,1743.0
Mastering Data Science and Machine Learning Fundamentals,"A Beginner Course in Data Science, Machine Learning, Regression, Classification and Clustering in 2020 [THEORY ONLY]",20527,4.3,1300,https://www.udemy.com/course/mastering-data-science-and-machine-learning-fundamentals/,Tech,20620.0,2.0,4.6,806.0
Machine Learning and Data Science Hands-on with Python and R,"Machine Learning, Statistics, Python, AI, Tensorflow, AWS, Deep Learning, R Programming, NLP, Bayesian, BI and much more",46941,3.6,1237,https://www.udemy.com/course/machine-learning-masterclass/,Tech,47191.0,72.5,3.1,1069.0
Statistics for Data Analysis Using R,"Learn Programming in R & R Studio • Descriptive, Inferential Statistics • Plots for Data Visualization • Data Science",6176,4.4,1222,https://www.udemy.com/course/statistics-using-r/,Tech,8096.0,12.5,4.6,1502.0
SQL Server Administration Part 2,"Learn how to optimize, improve performance, review and analysis statistics, use monitoring tools, and create indexes",8763,4.6,1211,https://www.udemy.com/course/sql-server-administration-part-2/,Tech,11028.0,10.0,4.6,2106.0
PyTorch for Deep Learning and Computer Vision,Build Highly Sophisticated Deep Learning and Computer Vision Applications with PyTorch,7033,4.6,1193,https://www.udemy.com/course/pytorch-for-deep-learning-and-computer-vision/,Tech,9138.0,10.5,4.5,1044.0
Data Science 2020 : Complete Data Science & Machine Learning,"Machine Learning A-Z, Data Science, Python for Machine Learning, Math for Machine Learning, Statistics for Data Science",6932,4.6,1121,https://www.udemy.com/course/complete-data-science-and-machine-learning-using-python/,Tech,12308.0,25.5,4.6,1371.0
Python 101,"Learn Regular Expressions, NumPy, Pandas, OOP and Database programming in addition to basic Python.",24084,4.2,1112,https://www.udemy.com/course/kypython-101/,Tech,24150.0,13.0,4.5,2513.0
Hands On Natural Language Processing (NLP) using Python,"Learn Natural Language Processing ( NLP ) & Text Mining by creating text classifier, article summarizer, and many more.",6302,4.2,1106,https://www.udemy.com/course/hands-on-natural-language-processing-using-python/,Tech,7654.0,10.5,4.5,1259.0
Artificial Intelligence in Web Design Certification,"Learn Incredible Web Design, Development Tools and Platforms using Artificial Intelligence (AI) Technology",105689,4.1,1063,https://www.udemy.com/course/artificial-intelligence-website-creation-2018-no-coding/,Tech,158659.0,3.0,4.4,1315.0
Feature Selection for Machine Learning,From beginner to advanced,6992,4.6,1037,https://www.udemy.com/course/feature-selection-for-machine-learning/,Tech,9686.0,5.0,4.8,1321.0
Mathematical Foundation For Machine Learning and AI,Learn the core mathematical concepts for machine learning and learn to implement them in R and python,6223,4.1,1023,https://www.udemy.com/course/mathematical-foundation-for-machine-learning-and-ai/,Tech,7083.0,4.5,4.7,1217.0
Modern Natural Language Processing in Python,Solve Seq2Seq and Classification NLP tasks with Transformer and CNN using Tensorflow 2 in Google Colab,44835,4.2,1022,https://www.udemy.com/course/modern-nlp/,Tech,46464.0,6.0,4.1,765.0
The Complete iOS Apps Developer Course (Project base),"Learn how to make online games, and apps for iOS, like Pokémon , Twitter, Whatsapp , CoreML (Machine Learning)",66413,4.4,981,https://www.udemy.com/course/ios-11-swift-4-from-beginner-to-paid-professional/,Tech,66413.0,,4.4,18894.0
Want to be a Big Data Scientist?,"Should you pursue a career in Data Science? Data Science basics, process, team, roles, skills, transition, opportunities",12489,4.1,952,https://www.udemy.com/course/what-to-be-a-big-data-scientist/,Tech,12517.0,1.5,5.0,1322.0
Artificial Intelligence in Digital Marketing Certification,Learn Highly Futuristic Digital Marketing Technologies with Artificial Intelligence in 2020,83796,4.0,914,https://www.udemy.com/course/artificial-intelligence-in-digital-marketing/,Tech,125606.0,5.5,3.8,1234.0
"From 0 to 1: Machine Learning, NLP & Python-Cut to the Chase","A down-to-earth, shy but confident take on machine learning techniques that you can put to work today",8613,4.4,885,https://www.udemy.com/course/from-0-1-machine-learning/,Tech,8685.0,20.0,4.3,2145.0
Complete Machine Learning with R Studio - ML for 2020,"Linear & Logistic Regression, Decision Trees, XGBoost, SVM & other ML models in R programming language - R studio",101010,4.2,851,https://www.udemy.com/course/machine-learning-with-r-studio/,Tech,220231.0,13.0,4.5,775.0
Artificial Intelligence Masterclass,"Enter the new era of Hybrid AI Models optimized by Deep NeuroEvolution, with a complete toolkit of ML, DL & AI models",8752,4.3,836,https://www.udemy.com/course/artificial-intelligence-masterclass/,Tech,11372.0,12.0,4.6,1026.0
Neural Networks in Python: Deep Learning for Beginners,Learn Artificial Neural Networks (ANN) in Python. Build predictive deep learning models using Keras & Tensorflow| Python,76187,4.4,819,https://www.udemy.com/course/neural-network-understanding-and-building-an-ann-in-python/,Tech,88730.0,9.5,4.4,681.0
Artificial Intelligence & Machine Learning for Business,"The Ultimate Artificial Intelligence & Machine Learning course for CxOs, Managers, Team Leaders and Entrepreneurs",3580,4.3,806,https://www.udemy.com/course/artificial-intelligence-machine-learning-business/,Tech,6197.0,5.5,4.6,1015.0
Artificial Intelligence 2018: Build the Most Powerful AI,"Learn, build and implement the most powerful AI model at home. Compete with multi-billion dollars companies using ARS.",8128,4.5,802,https://www.udemy.com/course/artificial-intelligence-ars/,Tech,8811.0,5.0,4.5,1199.0
Data Analysis in Python with Pandas,Getting an introduction to doing data analysis with the Python pandas library with hours of video and code.,5758,3.5,742,https://www.udemy.com/course/data-analysis-in-python-with-pandas/,Tech,5774.0,5.0,3.8,2433.0
Machine Learning Practical Workout | 8 Real-World Projects,"Build 8 Practical Projects and Go from Zero to Hero in Deep/Machine Learning, Artificial Neural Networks",7130,4.5,672,https://www.udemy.com/course/deep-learning-machine-learning-practical/,Tech,11356.0,14.0,4.6,863.0
Deploy Machine Learning & NLP Models with Dockers (DevOps),"Learn to build Machine Learning, Deep Learning & NLP Models & Deploy them with Docker Containers (DevOps) (in Python)",3792,4.2,671,https://www.udemy.com/course/deploy-data-science-nlp-models-with-docker-containers/,Tech,4939.0,4.0,4.4,1217.0
Autonomous Cars: Deep Learning and Computer Vision in Python,"Learn OpenCV, Keras, object and lane detection, and traffic sign classification for self-driving cars",6313,4.4,667,https://www.udemy.com/course/autonomous-cars-deep-learning-and-computer-vision-in-python/,Tech,7859.0,13.0,4.8,1107.0
Complete Time Series Analysis With Python,"Python Time Series: How To Use Data Science, Statistics & Machine Learning For Modelling Time Series Data in Python",3356,3.9,623,https://www.udemy.com/course/complete-time-series-data-analysis-bootcamp-with-python/,Tech,4229.0,4.5,4.5,1101.0
[2020] Machine Learning and Deep Learning Bootcamp in Python,"Machine Learning models, Neural Networks, Deep Learning and Reinforcement Learning Approaches in Keras and TensorFlow",6264,4.3,617,https://www.udemy.com/course/introduction-to-machine-learning-in-python/,Tech,7629.0,18.5,4.5,2194.0
Machine Learning and AI: Support Vector Machines in Python,Artificial Intelligence and Data Science Algorithms in Python for Classification and Regression,5464,4.6,609,https://www.udemy.com/course/support-vector-machines-in-python/,Tech,21527.0,9.0,4.7,1047.0
Machine Learning & Deep Learning in Python & R,"Covers Regression, Decision Trees, SVM, Neural Networks, CNN, Time Series Forecasting and more using both Python & R",67236,4.3,599,https://www.udemy.com/course/data_science_a_to_z/,Tech,323907.0,35.0,4.4,449.0
"The Complete Neural Networks Bootcamp: Theory, Applications",Master Deep Learning and Neural Networks Theory and Applications with Python and PyTorch! Including NLP and Transformers,4355,4.4,595,https://www.udemy.com/course/the-complete-neural-networks-bootcamp-theory-applications/,Tech,7298.0,42.5,4.4,1169.0
"Intro to Big Data, Data Science and Artificial Intelligence","Big Data Technology & Tools for Non-Technical Leaders. Industry expert insights on IoT, AI and Machine Learning for all.",1109,4.3,595,https://www.udemy.com/course/introduction-to-big-data-data-science/,Tech,1332.0,3.5,4.5,822.0
Artificial Intelligence I: Basics and Games in Java,"A guide how to create smart applications, AI, genetic algorithms, pruning, heuristics and metaheuristics and Tic Tac Toe",6083,4.3,579,https://www.udemy.com/course/artificial-intelligence-games-in-java/,Tech,6761.0,9.0,4.8,2292.0
Text Mining and Natural Language Processing in R,Hands-on text mining and natural language processing (NLP) training for data science applications in R,4125,4.4,578,https://www.udemy.com/course/text-mining-and-natural-language-processing-in-r/,Tech,4872.0,8.5,4.3,1378.0
The Complete Python 3 Masterclass - From Beginner To Pro,"Python for beginners, Learn Python Programming and build your own Python programs: Data Science, Machine Learning, etc.",2810,4.7,575,https://www.udemy.com/course/the-complete-python-masterclass/,Tech,3218.0,27.0,4.6,1179.0
Step by Step Guide to Machine Learning,A beginners guide to learn Machine Learning including Hands on from scratch.,91068,4.2,575,https://www.udemy.com/course/step-by-step-guide-to-machine-learning-course/,Tech,228339.0,7.0,4.0,542.0
Statistics / Data Analysis in SPSS: Inferential Statistics,Increase Your Data Analytic Skills – Highly Valued And Sought After By Employers,4053,4.4,562,https://www.udemy.com/course/inferential-statistics-spss/,Tech,5573.0,5.0,4.6,2950.0
Machine Learning Classification Bootcamp in Python,Build 10 Practical Projects and Advance Your Skills in Machine Learning Using Python and Scikit Learn,5293,4.6,540,https://www.udemy.com/course/machine-learning-classification/,Tech,6953.0,11.5,4.6,980.0
